name,lat,lng,province,city,district,adderss,street_id,telephone,detail,uid
蓝色必酷网吧,39.768856,116.561006,北京市,北京市,通州区,北京市通州区马驹桥二街村村委会西400米,f4e500487ccb152258109319,,1,f4e500487ccb152258109319
裕新大东方网吧,39.771295,116.560196,北京市,北京市,通州区,四支路北段南100米,,,1,c5e454316882194e2fe67b3f
聚缘驿站网吧,39.867233,116.392581,北京市,北京市,丰台区,马家堡东路27号二层,1d757f82ca8037782efaa785,(010)67265573,1,1d757f82ca8037782efaa785
神箭鸿翼网吧,39.851614,116.370543,北京市,北京市,丰台区,北京市丰台区永辉超市3楼,63e95f7e565224278a36ee7f,,1,63e95f7e565224278a36ee7f
网梦时尚,39.872465,116.380188,北京市,北京市,丰台区,北京市丰台区右安门外开阳里7区2号楼,ff46b3a0d015c36aa8059d91,(010)63514136,1,ff46b3a0d015c36aa8059d91
六合网咖(右安门外店),39.866784,116.371652,北京市,北京市,丰台区,北京市丰台区右外大街56号院2号楼,88c2300779628ca37dc876e7,(010)83974007,1,88c2300779628ca37dc876e7
先锋创e网咖,39.860538,116.404041,北京市,北京市,丰台区,北京市丰台区南苑路果园小区6号楼金泰商贸大厦地下一层288号,c56e1d4ff13cf42088fc06f3,,1,c56e1d4ff13cf42088fc06f3
宏宇网苑,39.856211,116.387033,北京市,北京市,丰台区,北京市丰台区角门北路甲８北京市鑫华鑫星商场B1层,a3f21eeed30c785d2eb17eb2,(010)67583232,1,a3f21eeed30c785d2eb17eb2
迅捷网咖,39.862145,116.420368,北京市,北京市,丰台区,北京市丰台区赵公口6-7楼,c69a9bc68d533a46b64f5494,(010)67214647,1,c69a9bc68d533a46b64f5494
碧海网吧,39.821309,116.409115,北京市,北京市,丰台区,北京市丰台区和义东里五区9号楼,b63f5c783d80be5a0782c29d,(010)67986036,1,b63f5c783d80be5a0782c29d
丰北炫酷网吧,39.84718,116.392653,北京市,北京市,丰台区,丰台区西马厂路6号院14号楼B1楼,72b40b5658355efe631c67bd,(010)67506817,1,72b40b5658355efe631c67bd
金射手网吧,39.859212,116.392214,北京市,北京市,丰台区,马家堡东路69号,9b98999115a928114d776ebe,,1,9b98999115a928114d776ebe
金蟾玉宫网吧,39.848125,116.420261,北京市,北京市,丰台区,南顶路4号南10号楼1层,75a8b86e7a1ccee17bf79638,,1,75a8b86e7a1ccee17bf79638
网之星网吧,39.8403,116.373644,北京市,北京市,丰台区,北京市丰台区祥龙湾ktv地下1层,5638fdd1fd8fc3afc17da25e,,1,5638fdd1fd8fc3afc17da25e
盛世云海网吧,39.866125,116.413665,北京市,北京市,东城区,北京市东城区富莱茵花园12号3楼,33fbfa832db257d80af5eba8,,1,33fbfa832db257d80af5eba8
网吧,39.852149,116.365652,北京市,北京市,丰台区,北京市丰台区草桥欣园一区5号楼3层,e418ac9810d4c7eaf32d83b0,,1,e418ac9810d4c7eaf32d83b0
白龙马网吧,39.86306,116.394536,北京市,北京市,丰台区,北京市丰台区马家堡东路52号(洋桥大中电器地下一层),af230d248e56c9f27369d3ba,(010)67227288,1,af230d248e56c9f27369d3ba
兄弟汇网咖,39.845781,116.377936,北京市,北京市,丰台区,北京市丰台区马家堡西路,,,1,21c42380222018acb21e3651
兄弟联盟网咖(公益西桥店),39.845735,116.377973,北京市,北京市,丰台区,北京市丰台区马家堡西路32号院7号楼底商,4904bcc9f2db9de1fbdc85e0,(010)67589981,1,4904bcc9f2db9de1fbdc85e0
梦幻星空网咖,39.863001,116.414756,北京市,北京市,丰台区,北京市丰台区赵公口桥西马公庄八号楼一层,b6471d0f2e76285b52e5c505,,1,b6471d0f2e76285b52e5c505
夜时尚网吧棋牌,39.84719,116.392616,北京市,北京市,丰台区,马家堡东路6号院14号楼B1层,c013ea828af6b694233bf2e0,(010)67506807,1,c013ea828af6b694233bf2e0
浩天伟业网吧,39.871868,116.394509,北京市,北京市,东城区,北京市东城区西革新里112号院2号楼B1层,3aa580ec69f1b7fbf7eafc14,(010)87892727,1,3aa580ec69f1b7fbf7eafc14
三楼网咖,39.851863,116.365283,北京市,北京市,丰台区,北京市丰台区草桥东路14号楼,4b0a562dfd7e834008f5eb27,,1,4b0a562dfd7e834008f5eb27
金世纪网吧,39.868198,116.398935,北京市,北京市,丰台区,北京市丰台区西罗园一区12号楼二层,dfdde1803530992c1d1d115e,,1,dfdde1803530992c1d1d115e
璟点久隆台球网咖,39.862926,116.394008,北京市,北京市,丰台区,北京市丰台区马家堡东路洋桥大中电器B1层,a60b5f8acdababf0601c67b3,,1,1e088ed663f5874c6d476079
弘宇网吧,39.853374,116.420619,北京市,北京市,丰台区,大红门街道石榴庄光彩路慧时欣园10号楼2层,7348009e77bf6e87b6147fcd,(010)87241989,1,7348009e77bf6e87b6147fcd
尚环国际娱乐会馆 二层网吧,39.848822,116.417503,北京市,北京市,丰台区,北京市丰台区大红门光彩路蓝琴酒店(南顶村小区旁),39364d67a0d6d50d276e9813,,1,39364d67a0d6d50d276e9813
网民公社,39.847381,116.393918,北京市,北京市,丰台区,北京市丰台区马家堡东路106号新天地写字楼8层,9f2f543305a8a79640afe677,,1,9f2f543305a8a79640afe677
翔鑫阳光网城,39.846152,116.383957,北京市,北京市,丰台区,北京市丰台区角门14号院13号楼(角门南站14总站旁),,,1,f714c86c5d95ea88c909f0a6
网络休闲会所,39.821426,116.408921,北京市,北京市,丰台区,北京市丰台区南苑路116号附近,,,1,5118abf6e6d5902d9ee321fe
点到网分敛中心,39.823211,116.411473,北京市,北京市,丰台区,和义街道南苑路112号三期六号库,,,1,8ab7194f630d31e4abf0cd44
社区信息网络中心,39.845158,116.413546,北京市,北京市,丰台区,北京市丰台区大红门路5号附近,0122705c27f6da68ed74f8b0,,1,0122705c27f6da68ed74f8b0
搜酷网咖(北京宋家庄店),39.851729,116.433863,北京市,北京市,丰台区,北京市丰台区宋庄路71号,cdff0274ea6c46fca1d230a9,(010)87605032,1,cdff0274ea6c46fca1d230a9
银河世纪网吧,39.869721,116.435917,北京市,北京市,丰台区,芳群园二区12,2c0bd6c57bc3d5b342ab9aaa,(010)87670866,1,2c0bd6c57bc3d5b342ab9aaa
飞讯网咖,39.82215,116.447195,北京市,北京市,大兴区,庑殿路74号,8b90ef83d06554f0c1f1cf04,,1,8b90ef83d06554f0c1f1cf04
网福网咖(方庄南路店),39.86143,116.445018,北京市,北京市,丰台区,方庄南路68号山城辣妹子地下一层,8ff3383fd97243e9fb2213b9,,1,8ff3383fd97243e9fb2213b9
星宇网吧,39.85079,116.450927,北京市,北京市,丰台区,北京市丰台区成仪路2号,e2568d35835cd919c51e5171,,1,e2568d35835cd919c51e5171
电玩城网咖,39.851519,116.433744,北京市,北京市,丰台区,宋庄路65号附近,a1eaa6153d033b6743afe613,,1,a1eaa6153d033b6743afe613
好特·热温泉酒店-网吧,39.868955,116.441709,北京市,北京市,丰台区,北京市丰台区方庄群星路二区12号,ea18579f2e3aaceafa0cadbf,(010)67655777,1,ea18579f2e3aaceafa0cadbf
品盛网络,39.85837,116.444037,北京市,北京市,丰台区,北京市丰台区东铁匠营街道方庄南路成寿寺158号北平食府西侧灰色楼,6e8839092428188a13293554,,1,6e8839092428188a13293554
起航之星甲壳虫,39.84323,116.461733,北京市,北京市,朝阳区,北京市朝阳区南四环东路29号附近,1228b93f56dbd98b9e95debe,(010)53028187,1,1228b93f56dbd98b9e95debe
休闲网吧,39.847328,116.513056,北京市,北京市,朝阳区,武基路96号,2db8294a68af0d140289722a,,1,2db8294a68af0d140289722a
鑫咖网咖,39.828248,116.530485,北京市,北京市,大兴区,北京市大兴区三羊生活广场五层,235c055bda3b2fbbabf0cd9a,,1,235c055bda3b2fbbabf0cd9a
武夷山网络中心,39.821237,116.552713,北京市,北京市,通州区,北京市通州区台湖镇经海七路武夷公寓C158(停车场院内),69796ab86e89691b79dbd26f,13811425050,1,69796ab86e89691b79dbd26f
网吧,39.832978,116.513514,北京市,北京市,朝阳区,十八里店横街子百分百商业街,efacb8df010f108abadf8f5f,,1,efacb8df010f108abadf8f5f
点与线网咖,39.853222,116.533341,北京市,北京市,朝阳区,北京市朝阳区十八里店王村路90号,cca1a444a798c1afb6f42f43,13810832444,1,cca1a444a798c1afb6f42f43
云海阁网吧,39.836081,116.510916,北京市,北京市,朝阳区,北京市朝阳区十八里店镇阳区横街子7号,729838b98ec03507704b8700,(010)87301220,1,729838b98ec03507704b8700
志鑫上网,39.823018,116.54952,北京市,北京市,通州区,北京市通州区科创三街华联购物中心旁,84773f88d2c203cb6c476017,15141769662,1,84773f88d2c203cb6c476017
X战车,39.872174,116.501125,北京市,北京市,朝阳区,北京市朝阳区欢乐谷,494dce6e04012b36a6c75647,,1,494dce6e04012b36a6c75647
聚仁网咖,39.864928,116.536114,北京市,北京市,朝阳区,北京市朝阳区双合家园C出口,,,1,101cf4ba2baa144adbd89157
触极网吧,39.851277,116.57693,北京市,北京市,朝阳区,北京市朝阳区铂城湾食街2层,f1916885187bbdf876e5b64d,13466309668,1,f1916885187bbdf876e5b64d
东石易龙网城,39.840846,116.619288,北京市,北京市,通州区,北京市通州区胡家垡路与铺胡路交叉口东150米,ddc32804117a9ae00bccdd8b,,1,ddc32804117a9ae00bccdd8b
金泽网吧(潞西路),39.818536,116.57517,北京市,北京市,通州区,北京市通州区台湖镇光机电一体化产业基地兴光五街7号,0be6904203dfc9de6b49f313,,1,0be6904203dfc9de6b49f313
杰拉网咖(王府井店),39.922415,116.416311,北京市,北京市,东城区,北京市东城区锡拉胡同8号,101d0e9f09cd88d245e274d9,15306508953,1,858c50516d44b5495d17c33d
网鱼网咖(陶然亭店),39.885082,116.394245,北京市,北京市,西城区,北京市西城区太平街8号院朱雀门6号楼2层,,(010)57274900,1,14fcb76c665b5b7379dbd21f
碧海网咖(崇文门外大街店),39.9018,116.425699,北京市,北京市,东城区,北京市东城区崇文门外大街44号地下一层,d420e4e78460b074cf06a41b,,1,d420e4e78460b074cf06a41b
恒天阳网吧,39.880727,116.374684,北京市,北京市,西城区,北京市西城区半步桥街14号院,8d571efff5dbc2895a3ac8f8,,1,8d571efff5dbc2895a3ac8f8
金网友网吧,39.894329,116.363287,北京市,北京市,西城区,广安门内大街德源胡同8号,54f90dc92e59183b80a00ca1,,1,54f90dc92e59183b80a00ca1
网吧,39.922501,116.414848,北京市,北京市,东城区,北京市东城区万程华府酒店(皇城根遗址公园东),c73673f0d721500b3310af22,(010)65133226,1,c73673f0d721500b3310af22
汶秀网咖,39.922554,116.414813,北京市,北京市,东城区,锡拉胡同王府井阳光菜市场B1层,ddac2f406e424ae7471a3200,15811591825,1,ddac2f406e424ae7471a3200
飞翔天宇网吧,39.884471,116.373161,北京市,北京市,西城区,西城区白纸坊东街31号,cfb393fab178ed85ddee8b1d,13241498531,1,cfb393fab178ed85ddee8b1d
梦桦源网吧,39.891506,116.390452,北京市,北京市,西城区,北京市西城区虎坊路15,6d0764cb34ee8129130daac3,13911413917,1,6d0764cb34ee8129130daac3
internet coffee,39.920515,116.409516,北京市,北京市,东城区,北京市东城区南池子大街36号附近,,,1,a3f6eab1f9d8c1fcab175a8c
互联网(北京王府井银泰in88),39.922091,116.418048,北京市,北京市,东城区,王府井大街88号王府井银泰in884层,,,1,579549b210d5d624f4eafc36
时空战线网吧(崇文门店),39.906443,116.430616,北京市,北京市,东城区,北京市东城区崇文门东大街18-1号,43b7e8890cdace7358f6be1e,(010)67118299,1,43b7e8890cdace7358f6be1e
6号竞游咖,39.899241,116.444187,北京市,北京市,东城区,"北京市东城区广渠门内大街甲6-6号楼地下一层(近来相会饺子馆,庆丰包子铺,味多美等)",f952dd6e19df0cef2811d154,"15321290666,17701276856",1,a6d1676af864747df33cbafe
白夜网咖.电玩,39.903887,116.431263,北京市,北京市,东城区,西花市大街29号,856fdb974f452ed88c1a8936,,1,856fdb974f452ed88c1a8936
网咖休闲竞技,39.891908,116.483568,北京市,北京市,朝阳区,北京市朝阳区西大望路34号汉庭酒店旁,2c725a8b60efcc57b54f5474,15903355388,1,2c725a8b60efcc57b54f5474
美食广场网咖,39.909675,116.432669,北京市,北京市,东城区,北京市东城区江擦胡同,0897a24d242d7409b54f545f,,1,0897a24d242d7409b54f545f
567网咖(智慧峰店),39.892575,116.429544,北京市,北京市,东城区,体育馆西路7号楼二层,3da0404ce110436408f5eb6b,"18510227866,13681554788",1,3da0404ce110436408f5eb6b
网咖,39.920523,116.438193,北京市,北京市,东城区,北京市东城区北总布胡同甲4号,,(010)65594136,1,42210f817ef10f13a7c7564d
自游空间,39.888971,116.468777,北京市,北京市,朝阳区,南磨房镇农光里25号楼甲,e54b482e467796ad4e776e36,18518769624,1,e54b482e467796ad4e776e36
优优网吧,39.897018,116.472361,北京市,北京市,朝阳区,北京市朝阳区广渠路美联福负1楼,9da40fd42eac5c344c6d4638,(010)56210700,1,9da40fd42eac5c344c6d4638
三路网吧,39.891879,116.483565,北京市,北京市,朝阳区,北京市朝阳区西大望路34号2号,f1132379428a27d3c27da27c,15903355388,1,f1132379428a27d3c27da27c
金龙祥宇网咖,39.901477,116.441821,北京市,北京市,东城区,北京市东城区鼎新路23号1幢地下1层,6acac003cf4a90e41ef74d3a,13311320687,1,6acac003cf4a90e41ef74d3a
北京千龙网都任我游上网服务有限公司,39.925841,116.46159,北京市,北京市,朝阳区,朝外大街乙6号地下一层C座B125,1b021a079cb3ae97b34c4909,(010)59005717,1,1b021a079cb3ae97b34c4909
520台球网吧俱乐部,39.885947,116.474047,北京市,北京市,朝阳区,朝阳区武圣路农光里206楼B1楼(近农光里市场),57bfb40007443db00b69d993,,1,57bfb40007443db00b69d993
游戏厅网咖,39.899052,116.434994,北京市,北京市,东城区,广渠门内大街80号通正国际大厦B1层,71435e2d8c554d2afbf0cbab,,1,c9e855bdf40833f49322e0b0
海天网联,39.92753,116.448233,北京市,北京市,朝阳区,北京市朝阳区朝外门外大街26-14号,823ef49b17569e17a10464c2,,1,823ef49b17569e17a10464c2
网眼网咖(广渠门店),39.898915,116.435168,北京市,北京市,东城区,广渠门内大街80-4号,,,1,0f1c1c94c92b4f89e6e96538
嘉嘉网咖,39.884989,116.478867,北京市,北京市,朝阳区,北京市朝阳区武圣东里甲1号楼2层,3db69c443fc653bcad080f09,,1,3db69c443fc653bcad080f09
叩我网,39.918359,116.48228,北京市,北京市,朝阳区,北京市朝阳区光华路阳光100C座508室,,,1,6c6ea51eb704c9fb15c9055f
体坛网,39.903614,116.435504,北京市,北京市,东城区,北京市东城区东花市北里西区22号楼西段,,,1,223c475c75385eb83f9a5e54
亿兆先锋网吧,39.911543,116.432031,北京市,北京市,东城区,北京市东城区北京站西街1号世纪华联超市北京站店2楼,a0496fc8920d02c5b35c6ac2,,1,a0496fc8920d02c5b35c6ac2
牛谈互联网服务,39.895816,116.469531,北京市,北京市,朝阳区,北京市朝阳区百环青创大厦一层,3326cf352995635d364aae46,,1,3326cf352995635d364aae46
吧友网咖(百子湾店),39.905421,116.493208,北京市,北京市,朝阳区,北京市朝阳区百子湾路16百子园18号楼地下一层,c2255983da6258f8932ca3b0,(010)87770216,1,c2255983da6258f8932ca3b0
吉龙山网吧,39.917086,116.502734,北京市,北京市,朝阳区,北京市朝阳区四惠八里庄路金地·名京北门,c10843f73031a7900782c222,13601353477,1,c10843f73031a7900782c222
愿君在此咖啡廳,39.915094,116.51298,北京市,北京市,朝阳区,惠生园26,,13611246181,1,836cdcc2d53d798e6140a964
红雨网超(东四环中路辅路),39.91927,116.495924,北京市,北京市,朝阳区,北京市朝阳区甜水园东里甲1号楼,1cc64341a75cf138882fb5e1,,1,1cc64341a75cf138882fb5e1
光线通网咖(朝阳路辅路),39.921497,116.507599,北京市,北京市,朝阳区,十里堡路3号2-3层,0e64baf47ca38d31afee7add,13683281345,1,0e64baf47ca38d31afee7add
片场网,39.930891,116.55346,北京市,北京市,朝阳区,朝阳北路白家楼甲1号B-1-7号,7d3032a3eda17d47f32d831a,(010)59512033,1,7d3032a3eda17d47f32d831a
网咖,39.921437,116.507599,北京市,北京市,朝阳区,北京市朝阳区柴家街11号,ac0bee43d849c82f931fc9ac,,1,ac0bee43d849c82f931fc9ac
天路行网络购物吧全国社区连锁京072,39.92863,116.504988,北京市,北京市,朝阳区,北京市朝阳区八里庄南里8号楼,bb45b39f551d71298bb9883b,,1,bb45b39f551d71298bb9883b
互联网金融体验店,39.921313,116.501639,北京市,北京市,朝阳区,北京市朝阳区八里庄西里99号(住邦2000)2号楼1层附近,,,1,64ed8f75b6928b978733042c
E栈快递箱,39.923044,116.511452,北京市,北京市,朝阳区,十里堡东里107号楼,,,1,9b115206a16ef79e7dc87653
聚耀星空,39.90114,116.517913,北京市,北京市,朝阳区,北京市朝阳区南磨房广渠路3号竞园艺术中心27A,,,1,c9405661db4d234e0c0e6b03
来电(赛博网咖百子湾店),39.90592,116.508474,北京市,北京市,朝阳区,北京市朝阳区南磨房石门东路百子湾西里104金都心语,,,1,48c03058fae0df2c8b2fb51e
哆哆网咖,39.930413,116.617915,北京市,北京市,朝阳区,北京市朝阳区朝阳北路常营丽景园社区6号楼B1底商,,,1,af47a8e2c7119baeb35c6ae8
北五新锐网吧,39.928297,116.561906,北京市,北京市,朝阳区,朝阳北路52号,b8b2732182ad90a8eb1e9776,,1,b8b2732182ad90a8eb1e9776
网影帮,39.91683,116.573651,北京市,北京市,朝阳区,北京市朝阳区万东科技文创园15号楼406,,,1,b11bc72abd5b909594031964
一品阳光网络工作室,39.921172,116.589581,北京市,北京市,朝阳区,北京市朝阳区朝阳路建机商务楼2楼,,,1,35de7c2331462502a8059d25
红色起点网吧,39.961023,116.134392,北京市,北京市,石景山区,石门路318号,1b890a2bd9c230c0c5effba6,,1,1b890a2bd9c230c0c5effba6
和美网吧,39.960438,116.134865,北京市,北京市,石景山区,五里陀路2号,59091f69aed683731029350d,,1,59091f69aed683731029350d
爱特卡姆网吧,39.940972,116.114332,北京市,北京市,门头沟区,北京市门头沟区双峪路1号晨光饭店3层,080273c250f88fb2bbbd638b,(010)57108120,1,080273c250f88fb2bbbd638b
美希网咖(滨河路店),39.937948,116.119297,北京市,北京市,门头沟区,北京市门头沟区滨河路153-20,,,1,2075a366a43238bd9d82ea37
百合网吧,39.936567,116.203687,北京市,北京市,石景山区,北京市石景山区天宇市场3楼,14ff89fc390897a7d7851f74,(010)88931058,1,14ff89fc390897a7d7851f74
金园网吧,39.933882,116.167261,北京市,北京市,石景山区,金顶西街34号,2290615985dd7a780bccddfa,(010)88731067,1,2290615985dd7a780bccddfa
旗舰网吧,39.937857,116.190917,北京市,北京市,石景山区,北京市石景山区苹果园大街2号,c065b1daa98bb52e0c0e6b08,,1,c065b1daa98bb52e0c0e6b08
鑫领域网吧,39.936379,116.19081,北京市,北京市,石景山区,苹果园大街135号,235026b9c4dfdcd1c056ace5,(010)88733004,1,235026b9c4dfdcd1c056ace5
锐捷网络,39.944969,116.199088,北京市,北京市,石景山区,西山汇6号楼10楼,,,1,e80d330adaa8c8c3d72ce2ae
网游,39.933282,116.230906,北京市,北京市,海淀区,北京市海淀区阜石路358号附近,,,1,c3291636116f04b99c09f7da
蓝色星际,39.945202,116.193233,北京市,北京市,石景山区,石景山科技园创新园i座,,,1,5b64838c8b011244d23ce32c
E栈快递柜,39.935837,116.2235,北京市,北京市,海淀区,四季青阜石路93号院7号楼4单元,,,1,5d32a6dbc25a27303913fd3d
网咖,39.948688,116.296159,北京市,北京市,海淀区,北京市海淀区彰化路,e432ee561f73b63df5b9160d,,1,e432ee561f73b63df5b9160d
畅游我和你网吧,39.935481,116.2758,北京市,北京市,海淀区,北京市海淀区田村路甲11号,fc1b6b645d9a4fb4725e8071,(010)88621128,1,fc1b6b645d9a4fb4725e8071
锦华佳网吧,39.973728,116.254226,北京市,北京市,海淀区,闵庄南路天香颐北里17B3层,8435df89b3a51e892902e12a,18500299868,1,8435df89b3a51e892902e12a
金源在线网咖,39.967901,116.285478,北京市,北京市,海淀区,北京市海淀区老营房路烟树园小区1号楼,,,1,154374b31a5670d7e115f9e6
网罗时代网吧,39.955158,116.263157,北京市,北京市,海淀区,北京市海淀区佟家坟39号,3a1ac6e9fcba88c5f60e7714,,1,3a1ac6e9fcba88c5f60e7714
网星在线,39.934929,116.27045,北京市,北京市,海淀区,北京市海淀区田村路乐府商务大厦3层,dfea5cc9ba87104dfa0cadd0,,1,dfea5cc9ba87104dfa0cadd0
虎猫电竞(网鱼网咖第四品牌),39.934847,116.270301,北京市,北京市,海淀区,北京市海淀区永定路乙一号乐府商厦三层,beacc56a00a238b08c1a8975,(010)58976378,1,beacc56a00a238b08c1a8975
567网咖(数码部落店),39.955167,116.352343,北京市,北京市,海淀区,北京市海淀区交通大学路交大嘉园3-4号楼地下一层,f5f7f61b2f68a8d49868b429,(010)82165995,1,da3da6a51ade520dbd484274
乐态网咖(人大西门店),39.973248,116.314265,北京市,北京市,海淀区,北京市海淀区万泉河路68号紫金庄园9号楼3层,66c4300330d3b1d4b05c6a7b,(010)57419301,1,66c4300330d3b1d4b05c6a7b
白夜网啪,39.965515,116.352678,北京市,北京市,海淀区,北京市海淀区四道口路京果商厦B座2层,3a52fe4e4409007235b06c54,13520282782,1,3a52fe4e4409007235b06c54
和和网吧,39.950368,116.312532,北京市,北京市,海淀区,海淀区紫竹院路31号华澳中心地下一层,1249995751fc572c1e5800a2,(010)51906009,1,1249995751fc572c1e5800a2
MT网咖(科宇小屋店),39.934504,116.299052,北京市,北京市,海淀区,北京市海淀区西八里庄路西钓鱼台庄园商务1号楼1楼,4e4dd33523f2ac2394ec846e,13269712581,1,8e98f18c469be58c4f3a5967
明月千里网吧,39.965107,116.330204,北京市,北京市,海淀区,北京市海淀区中关村南大街甲12寰太大厦B1层,84e2035fccf74eca0e0e6b8d,,1,5a5121891cfed7bf2de67b6d
炎黄网吧,39.960616,116.329249,北京市,北京市,海淀区,北京市海淀区魏公村5号3层,09b887d60e66a954d92f28ab,(010)88572996,1,09b887d60e66a954d92f28ab
567网咖(绿色营地店),39.958043,116.354093,北京市,北京市,海淀区,北京市海淀区交大东路17号京煤大厦3层,454f127595442e94c5effba4,(010)62243652,1,454f127595442e94c5effba4
顺时网咖,39.979508,116.35488,北京市,北京市,海淀区,北京市海淀区太月园3号楼B1层,0173840c2e6682cd4302456c,(010)82059303,1,0173840c2e6682cd4302456c
白夜网咖(瑞宏嘉店),39.960488,116.325801,北京市,北京市,海淀区,北京市海淀区魏公村街1号韦伯豪家园2号楼地下一层,,,1,43a77d2c5438f21bddee8bc7
飞迪特网吧台球服务中心,39.97793,116.312869,北京市,北京市,海淀区,苏州街55号名商大厦B1层,29a4ef401e780ec9b8bd6342,,1,29a4ef401e780ec9b8bd6342
永德晖网吧,39.946163,116.307339,北京市,北京市,海淀区,北京市海淀区双紫小区东巫山烤全鱼2层,d8ee45d87adea859afcb66b1,,1,d8ee45d87adea859afcb66b1
北京易国吉通上网服务中心(银海大厦北),39.969693,116.329841,北京市,北京市,海淀区,中关村南大街10号银海大厦B1层,0a46dc0f1096d747316212b2,"(010)68948085,(010)62115771",1,0a46dc0f1096d747316212b2
网与咖网吧咖啡,39.934187,116.329078,北京市,北京市,海淀区,北京市海淀区增光路35号2层,24242c8c2527286fd12dd6d4,,1,24242c8c2527286fd12dd6d4
泰丰宇网吧,39.972733,116.336582,北京市,北京市,海淀区,北京市海淀区北三环西路甲30号双天大厦1层,982e8b55fe5d845308f5ebc7,,1,982e8b55fe5d845308f5ebc7
多奇特网咖,39.975312,116.327324,北京市,北京市,海淀区,北京市海淀区中关村大街42-7号,9809c20d79990ba7e311039a,,1,9809c20d79990ba7e311039a
兄弟联盟第九家分店友联网咖,39.934732,116.351156,北京市,北京市,西城区,展览馆路乙26号B1层,ea6bbd08570fb578f4b91695,,1,ea6bbd08570fb578f4b91695
和永祥上网服务中心,39.97972,116.351491,北京市,北京市,海淀区,北京市海淀区罗庄西里13号楼北京东达物业写字楼,9527cb2d66898b1e4bfc8df1,(010)82350718,1,d6df91c121c20373f6b916ab
金满城网吧,39.963571,116.343542,北京市,北京市,海淀区,学院南路51号,48d65e36aee2d7870a1cc77f,,1,48d65e36aee2d7870a1cc77f
迈步者网咖,39.966702,116.351833,北京市,北京市,海淀区,海淀区四道口路京果商厦A座3层319号,b5d1f8f201dd5e8781a12eb5,(010)62133078,1,b5d1f8f201dd5e8781a12eb5
逸代风潮网咖,39.943,116.311046,北京市,北京市,海淀区,北洼路28号金红都商厦2层,413ba17a7db5c6056140a991,13439239293,1,413ba17a7db5c6056140a991
城市网络,39.982993,116.319545,北京市,北京市,海淀区,榆树林一号办公楼,,,1,99e299a8da9a57c029fc48ca
网上游网咖,39.961951,116.361187,北京市,北京市,海淀区,北京市海淀区西直门北大街1号,0f48dfb28762be50e812e4cb,(010)82214788,1,0f48dfb28762be50e812e4cb
海联在线网吧,39.967915,116.305096,北京市,北京市,海淀区,北京市海淀区万柳中路29号,d7dd707bf0ec559afbdc8536,,1,d7dd707bf0ec559afbdc8536
铁骑网城,39.971739,116.347954,北京市,北京市,海淀区,北京市海淀区北三环西路甲18号,b292d4854ecb85dfc61b7599,(010)62136718,1,b292d4854ecb85dfc61b7599
网络会所,39.971979,116.348027,北京市,北京市,海淀区,北京市北三环西路甲18号大钟寺中坤广场C座1层,69f70f0301d0b48aa10464df,,1,869c3f125b107b6be812e483
易游时代,39.979125,116.311897,北京市,北京市,海淀区,苏州街盈智大厦902,,,1,d51ab157e48edf154e776ea9
泡泡网,39.985702,116.318284,北京市,北京市,海淀区,丹棱街3中国电子大厦10层1001-11层1108,d359bd9003f7c0bda5da3921,,1,d359bd9003f7c0bda5da3921
来电共享充电宝(华宇时尚购物中心店),39.97131,116.329797,北京市,北京市,海淀区,北京市海淀区中关村南大街2号华宇时尚购物中心F4,,,1,7fd5221a5ed60aef725e80af
永德兴网吧,39.979719,116.331563,北京市,北京市,海淀区,知春里甲23号2层(知春公园对面),,"(010)62534079,18610788689",1,56bb1f14e5f70973a21de9de
千龙网吧,39.972652,116.314544,北京市,北京市,海淀区,北京市海淀区万泉河路68号紫金大厦3层千龙网吧,,,1,7aa740a9c424a392acee7a1e
